%time,field.header.seq,field.header.stamp,field.header.frame_id,field.hardware_id,field.mcu_uptime,field.connection_uptime,field.drivers_active,field.driver_external_stop_present,field.driver_external_stop_stopped,field.measured_battery,field.measured_12v,field.measured_5v,field.drive_current,field.user_current,field.computer_current,field.total_current,field.total_current_peak,field.total_power_consumed
1598046053657006275,0,1598046053655603490,base_link,0.3.9,5474000000000,0,1,0,0,27.0457706451,11.9585504532,5.01945638657,1.90494418144,0.766262710094,1.11810469627,3.78931164742,-1.0,-1.0
1598046054652799598,0,1598046054655603490,base_link,0.3.9,5475000000000,0,1,0,0,26.9000339508,11.9624423981,5.01766586304,2.55305480957,0.847424447536,2.94984555244,6.35032463074,-1.0,-1.0
1598046055654945711,0,1598046055657028363,base_link,0.3.9,5476000000000,0,1,0,0,27.046754837,11.9615774155,5.01838207245,1.78140926361,0.767456233501,1.21918463707,3.76805019379,-1.0,-1.0
1598046056657095445,0,1598046056657028363,base_link,0.3.9,5477000000000,0,1,0,0,27.0733413696,11.9706573486,5.02088880539,1.80289363861,0.764472305775,1.07660543919,3.64397144318,-1.0,-1.0
1598046057652802187,0,1598046057657028363,base_link,0.3.9,5478000000000,0,1,0,0,27.0053958893,11.9602804184,5.01820278168,1.85660433769,0.793714404106,1.81825387478,4.46857261658,-1.0,-1.0
1598046058655447459,0,1598046058651612227,base_link,0.3.9,5479000000000,0,1,0,0,27.024105072,11.963306427,5.01945638657,1.87271761894,0.77163374424,1.51634800434,4.16069936752,-1.0,-1.0
1598046059659168481,0,1598046059651612227,base_link,0.3.9,5480000000000,0,1,0,0,27.040845871,11.9620103836,5.01909828186,1.86716759205,0.771036922932,1.10861909389,3.74682378769,-1.0,-1.0
1598046060652918275,0,1598046060652807393,base_link,0.3.9,5481000000000,0,1,0,0,27.0004749298,11.9615774155,5.01798820496,1.99643170834,0.838413178921,2.43503451347,5.26987934113,-1.0,-1.0
1598046061661415356,0,1598046061652807393,base_link,0.3.9,5482000000000,0,1,0,0,27.0876197815,11.9511137009,5.02008295059,1.52109074593,0.811021029949,1.26587116718,3.59798288345,-1.0,-1.0
1598046062657138703,0,1598046062652807393,base_link,0.3.9,5483000000000,0,1,0,0,27.0557136536,11.9623994827,5.01992177963,1.72411775589,0.758922338486,1.151689291,3.63472938538,-1.0,-1.0
1598046063653116215,0,1598046063653713282,base_link,0.3.9,5484000000000,0,1,0,0,27.0477390289,11.9592857361,5.017827034,1.92231059074,0.76483041048,1.11834180355,3.80548286438,-1.0,-1.0
1598046064655038499,0,1598046064653713282,base_link,0.3.9,5485000000000,0,1,0,0,29.8433017731,13.2876634598,5.57607984543,1.747392416,0.963199317455,4.02600669861,6.73659801483,-1.0,-1.0
1598046065657349113,0,1598046065661237105,base_link,0.3.9,5486000000000,0,1,0,0,27.0428142548,11.9589834213,5.0196352005,1.96402597427,0.787746727467,1.09957826138,3.85135102272,-1.0,-1.0
1598046066653108530,0,1598046066661237105,base_link,0.3.9,5487000000000,0,1,0,0,27.0546321869,11.9620103836,5.02053070068,1.85839486122,0.762682020664,1.20465993881,3.82573676109,-1.0,-1.0
1598046067655109023,0,1598046067661237105,base_link,0.3.9,5488000000000,0,1,0,0,27.0142593384,11.9589834213,5.01784467697,1.77782845497,0.772230446339,1.44046390057,3.99052286148,-1.0,-1.0
1598046068657002804,0,1598046068655953221,base_link,0.3.9,5489000000000,0,1,0,0,26.9561634064,11.9542274475,5.01695013046,2.00520420074,0.797295153141,1.80402565002,4.60652494431,-1.0,-1.0
1598046069653004877,0,1598046069655953221,base_link,0.3.9,5490000000000,0,1,0,0,26.9256362915,11.9555244446,5.01909828186,2.57579255104,0.788343429565,1.42668020725,4.79081630707,-1.0,-1.0
1598046070655274402,0,1598046070656801246,base_link,0.3.9,5491000000000,0,1,0,0,27.0684165955,11.9650363922,5.01891946793,1.90888285637,0.765069127083,1.12595975399,3.79991173744,-1.0,-1.0
1598046071657229783,0,1598046071656801246,base_link,0.3.9,5492000000000,0,1,0,0,27.0723571777,11.9659013748,5.02088880539,1.67094397545,0.762144863605,1.19957625866,3.63266515732,-1.0,-1.0
1598046072653026366,0,1598046072656801246,base_link,0.3.9,5493000000000,0,1,0,0,26.9927940369,11.9674577713,5.02250003815,1.92714464664,0.78470313549,1.74127316475,4.45312070847,-1.0,-1.0
1598046073655124083,0,1598046073651897652,base_link,0.3.9,5494000000000,0,1,0,0,26.9520263672,11.9651231766,5.02217769623,2.68285608292,0.776646673679,1.34377098083,4.80327367783,-1.0,-1.0
1598046074657251228,0,1598046074651897652,base_link,0.3.9,5495000000000,0,1,0,0,27.0468521118,11.9729061127,5.0234670639,1.81112921238,0.778257906437,1.16622877121,3.75561571121,-1.0,-1.0
1598046075653127500,0,1598046075652808579,base_link,0.3.9,5496000000000,0,1,0,0,27.0497074127,11.968495369,5.0237531662,1.83332967758,0.778795003891,1.32471084595,3.93683552742,-1.0,-1.0
1598046076661119297,0,1598046076652808579,base_link,0.3.9,5497000000000,0,1,0,0,27.0103206635,11.9689283371,5.02250003815,1.73485994339,0.788940250874,1.91651797295,4.4403181076,-1.0,-1.0
1598046077651405812,0,1598046077652808579,base_link,0.3.9,5498000000000,0,1,0,0,27.0300140381,11.968495369,5.02178382874,2.10188388824,0.774020791054,1.19843506813,4.07433986664,-1.0,-1.0
1598046078653253192,0,1598046078653871027,base_link,0.3.9,5499000000000,0,1,0,0,26.9236660004,11.9585504532,5.02196311951,3.41063785553,0.817585587502,1.13707566261,5.36529922485,-1.0,-1.0
1598046079658171189,0,1598046079653871027,base_link,0.3.9,5500000000000,0,1,0,0,27.0319843292,11.9715213776,5.02285766602,1.76350569725,0.785359621048,1.55755054951,4.1064157486,-1.0,-1.0
1598046080657339958,0,1598046080654872657,base_link,0.3.9,5501000000000,0,1,0,0,27.046754837,11.9702253342,5.02196311951,1.97906506062,0.763875603676,1.09987461567,3.84281539917,-1.0,-1.0
1598046081653685401,0,1598046081654872657,base_link,0.3.9,5502000000000,0,1,0,0,27.063495636,11.969792366,4.51976633072,1.76762342453,0.769664347172,1.20624577999,3.7435336113,-1.0,-1.0
1598046082655310625,0,1598046082654872657,base_link,0.3.9,5503000000000,0,1,0,0,27.0636920929,11.9674577713,5.02443361282,1.78212547302,0.783091843128,1.09659922123,3.66181659698,-1.0,-1.0
1598046083651377102,0,1598046083655884641,base_link,0.3.9,5504000000000,0,1,0,0,27.0610332489,11.9752397537,5.02153301239,1.69350254536,0.775572359562,1.14715397358,3.61622905731,-1.0,-1.0
1598046084654322208,0,1598046084655884641,base_link,0.3.9,5505000000000,0,1,0,0,27.0176086426,11.9682369232,5.02233839035,2.20590376854,0.80511289835,1.14368593693,4.15470266342,-1.0,-1.0
1598046085655056651,0,1598046085650998123,base_link,0.3.9,5506000000000,0,1,0,0,26.9128360748,11.9680633545,5.02178382874,1.74381160736,0.860553622246,3.25323390961,5.85759925842,-1.0,-1.0
1598046086657561298,0,1598046086650998123,base_link,0.3.9,5507000000000,0,1,0,0,27.0644798279,11.9641723633,5.02070951462,1.78678023815,0.768649816513,1.06637895107,3.62180900574,-1.0,-1.0
1598046087653400103,0,1598046087650998123,base_link,0.3.9,5508000000000,0,1,0,0,27.0615253448,11.9654693604,5.01945638657,1.81900680065,0.767456233501,1.16968214512,3.75614500046,-1.0,-1.0
1598046088655287332,0,1598046088651933117,base_link,0.3.9,5509000000000,0,1,0,0,26.9591159821,11.9693603516,5.02160453796,1.79573225975,0.874279439449,2.63222932816,5.30224132538,-1.0,-1.0
1598046089651333900,0,1598046089651933117,base_link,0.3.9,5510000000000,0,1,0,0,27.0378932953,11.9676303864,5.02178382874,1.88345980644,0.776407897472,1.21073663235,3.87060427666,-1.0,-1.0
1598046090653814104,0,1598046090652986702,base_link,0.3.9,5511000000000,0,1,0,0,27.046754837,11.9667654037,5.02106761932,1.8351200819,0.772827208042,1.13010978699,3.73805713654,-1.0,-1.0
1598046091655238337,0,1598046091652986702,base_link,0.3.9,5512000000000,0,1,0,0,27.0211524963,11.9650363922,5.01981401443,1.81327772141,0.78118211031,1.47722017765,4.07168006897,-1.0,-1.0
1598046092651223467,0,1598046092652986702,base_link,0.3.9,5513000000000,0,1,0,0,24.3172645569,11.9713487625,5.02266120911,1.79018211365,0.769127190113,1.55025851727,4.10956764221,-1.0,-1.0
1598046093653284089,0,1598046093654054128,base_link,0.3.9,5514000000000,0,1,0,0,27.0078582764,11.9674577713,5.02024412155,2.15595293045,0.773961126804,1.2085133791,4.13842773438,-1.0,-1.0
1598046094655393667,0,1598046094654054128,base_link,0.3.9,5515000000000,0,1,0,0,27.0220394135,11.9678468704,5.02088880539,1.93520128727,0.771812677383,1.2481303215,3.95514440536,-1.0,-1.0
1598046095651960654,0,1598046095655218059,base_link,0.3.9,5516000000000,0,1,0,0,26.9821586609,11.9670686722,5.02121067047,2.17689990997,0.815317869186,1.12861275673,4.12083053589,-1.0,-1.0
1598046096653691676,0,1598046096655218059,base_link,0.3.9,5517000000000,0,1,0,0,27.0083522797,11.9659013748,5.02070951462,2.2504837513,0.765069127083,1.1080262661,4.12357902527,-1.0,-1.0
1598046097655407801,0,1598046097655218059,base_link,0.3.9,5518000000000,0,1,0,0,27.0290298462,11.9671983719,5.02250003815,2.08577060699,0.767456233501,1.07779121399,3.93101811409,-1.0,-1.0
1598046098651334633,0,1598046098656067500,base_link,0.3.9,5519000000000,0,1,0,0,27.0319843292,11.968495369,5.02142572403,1.87808871269,0.779988586903,1.32619309425,3.98427033424,-1.0,-1.0
1598046099653521037,0,1598046099656067500,base_link,0.3.9,5520000000000,0,1,0,0,27.0497074127,11.9663333893,5.02124643326,1.86376595497,0.781778931618,1.07675373554,3.72229862213,-1.0,-1.0
1598046100655470251,0,1598046100651090967,base_link,0.3.9,5521000000000,0,1,0,0,27.0113048553,11.968495369,5.02267885208,2.04280185699,0.772230446339,1.11780822277,3.93284058571,-1.0,-1.0
1598046101657468503,0,1598046101651090967,base_link,0.3.9,5522000000000,0,1,0,0,26.9965343475,11.9667654037,5.02070951462,1.768876791,0.785359621048,1.63239729404,4.18663406372,-1.0,-1.0
1598046102653390531,0,1598046102651090967,base_link,0.3.9,5523000000000,0,1,0,0,27.03099823,11.9758462906,5.01874017715,1.75473284721,0.775572359562,1.31615912914,3.84646439552,-1.0,-1.0
1598046103655491342,0,1598046103652583321,base_link,0.3.9,5524000000000,0,1,0,0,27.0034275055,11.9678468704,5.02250003815,2.41698741913,0.788999915123,1.20797979832,4.41396713257,-1.0,-1.0
1598046104651845958,0,1598046104652583321,base_link,0.3.9,5525000000000,0,1,0,0,27.0415363312,11.9694032669,5.02153301239,1.68061196804,0.771812677383,1.13608264923,3.58850717545,-1.0,-1.0
1598046105653648128,0,1598046105653656522,base_link,0.3.9,5526000000000,0,1,0,0,26.9139175415,11.9639558792,5.01992177963,3.78822493553,0.776109516621,1.13408184052,5.69841623306,-1.0,-1.0
1598046106655958851,0,1598046106653656522,base_link,0.3.9,5527000000000,0,1,0,0,27.036907196,11.9676303864,5.02214193344,1.82974910736,0.780585348606,1.24141633511,3.85175085068,-1.0,-1.0
1598046107651433922,0,1598046107653656522,base_link,0.3.9,5528000000000,0,1,0,0,26.9925956726,11.9667654037,5.02196311951,1.95865499973,0.778795003891,1.42460525036,4.16205501556,-1.0,-1.0
1598046108653535311,0,1598046108654310397,base_link,0.3.9,5529000000000,0,1,0,0,27.0280456543,11.9659013748,5.02160453796,1.89599227905,0.772230446339,1.19858324528,3.86680603027,-1.0,-1.0
1598046109655478994,0,1598046109654310397,base_link,0.3.9,5530000000000,0,1,0,0,26.9945659637,11.9620103836,5.01981401443,2.08756113052,0.772827208042,1.21221864223,4.07260704041,-1.0,-1.0
1598046110651394507,0,1598046110655257700,base_link,0.3.9,5531000000000,0,1,0,0,26.9817657471,11.9598474503,5.0196352005,1.76529598236,0.831311404705,1.60260677338,4.19921398163,-1.0,-1.0
1598046111653686711,0,1598046111655257700,base_link,0.3.9,5532000000000,0,1,0,0,27.0428142548,11.969792366,5.02232074738,1.77245736122,0.788343429565,1.14863610268,3.70943689346,-1.0,-1.0
1598046112655499239,0,1598046112655257700,base_link,0.3.9,5533000000000,0,1,0,0,27.0063800812,11.9667654037,5.02267885208,1.87397098541,0.834295332432,1.30825948715,4.01652574539,-1.0,-1.0
1598046113651411162,0,1598046113650180114,base_link,0.3.9,5534000000000,0,1,0,0,27.0004749298,11.9651231766,5.02056646347,1.8514122963,0.787388682365,1.46969115734,4.10849189758,-1.0,-1.0
1598046114653507670,0,1598046114650180114,base_link,0.3.9,5535000000000,0,1,0,0,26.9972248077,11.965511322,5.02266120911,1.89008414745,0.783091843128,1.42687284946,4.10004901886,-1.0,-1.0
1598046115655583856,0,1598046115651223428,base_link,0.3.9,5536000000000,0,1,0,0,27.029127121,11.9721279144,5.02330541611,1.72895169258,0.783628880978,1.3444378376,3.85701847076,-1.0,-1.0
1598046116651523950,0,1598046116651223428,base_link,0.3.9,5537000000000,0,1,0,0,29.9772224426,13.2889604568,5.57912302017,1.84586215019,0.809827446938,1.24363946915,3.89932894707,-1.0,-1.0
1598046117653494035,0,1598046117651223428,base_link,0.3.9,5538000000000,0,1,0,0,27.0280456543,11.963306427,5.01927709579,1.75276350975,0.766859412193,1.18405866623,3.70368146896,-1.0,-1.0
1598046118655621307,0,1598046118652334687,base_link,0.3.9,5539000000000,0,1,0,0,26.9719161987,11.9676303864,5.02160453796,1.83870077133,0.798488736153,1.71065270901,4.34784221649,-1.0,-1.0
1598046119651532619,0,1598046119652334687,base_link,0.3.9,5540000000000,0,1,0,0,26.9433612823,11.9650363922,5.02053070068,2.15380430222,0.782972455025,1.53857958317,4.47535610199,-1.0,-1.0
1598046120653794676,0,1598046120653307695,base_link,0.3.9,5541000000000,0,1,0,0,27.0280456543,11.9710893631,5.02232074738,1.79394173622,0.777004718781,1.16834819317,3.73929452896,-1.0,-1.0
1598046121655670083,0,1598046121653307695,base_link,0.3.9,5542000000000,0,1,0,0,27.0014591217,11.969792366,5.02017259598,2.11799716949,0.768649816513,1.14596831799,4.03261518478,-1.0,-1.0
1598046122651756257,0,1598046122653307695,base_link,0.3.9,5543000000000,0,1,0,0,27.0290298462,11.9667654037,5.02053070068,1.85839486122,0.769246637821,1.10417282581,3.73181438446,-1.0,-1.0
1598046123653673950,0,1598046123654409233,base_link,0.3.9,5544000000000,0,1,0,0,26.8458747864,11.9719552994,5.02106761932,1.99804282188,0.831908226013,2.72219371796,5.55214500427,-1.0,-1.0
1598046124655858211,0,1598046124654409233,base_link,0.3.9,5545000000000,0,1,0,0,27.0441951752,11.9717378616,5.02378892899,1.79985010624,0.771812677383,1.05564856529,3.62731122971,-1.0,-1.0
1598046125651551064,0,1598046125649788614,base_link,0.3.9,5546000000000,0,1,0,0,26.9360733032,11.9686250687,5.02266120911,2.80209422112,0.769664347172,1.24412858486,4.81588745117,-1.0,-1.0
1598046126653585568,0,1598046126649788614,base_link,0.3.9,5547000000000,0,1,0,0,27.0025405884,11.9643449783,5.01992177963,1.88847279549,0.771812677383,1.43781089783,4.0980963707,-1.0,-1.0
1598046127655610430,0,1598046127649788614,base_link,0.3.9,5548000000000,0,1,0,0,27.0503978729,11.9674577713,5.02185535431,1.40024137497,0.781480550766,1.43154144287,3.61326336861,-1.0,-1.0
1598046128652420990,0,1598046128650391730,base_link,0.3.9,5549000000000,0,1,0,0,27.0103206635,11.9646043777,5.02160453796,1.82795870304,0.775214314461,1.07260382175,3.67577695847,-1.0,-1.0
1598046129654172706,0,1598046129650391730,base_link,0.3.9,5550000000000,0,1,0,0,27.0162277222,11.9715213776,5.02124643326,1.86734652519,0.794908046722,1.13040614128,3.7926607132,-1.0,-1.0
1598046130649682793,0,1598046130651432744,base_link,0.3.9,5551000000000,0,1,0,0,26.9305610657,11.9641723633,5.02160453796,2.51008605957,0.790133833885,1.41586077213,4.71608066559,-1.0,-1.0
1598046131657621192,0,1598046131651432744,base_link,0.3.9,5552000000000,0,1,0,0,26.9354820251,11.9693603516,5.02160453796,2.64794421196,0.795504808426,1.74429655075,5.18774557114,-1.0,-1.0
1598046132653666934,0,1598046132651432744,base_link,0.3.9,5553000000000,0,1,0,0,26.963054657,11.9676303864,5.02214193344,2.04638290405,0.777004718781,1.31655931473,4.13994693756,-1.0,-1.0
1598046133655928400,0,1598046133652535996,base_link,0.3.9,5554000000000,0,1,0,0,27.0359230042,11.9667654037,5.02088880539,1.69547188282,0.778795003891,1.1089155674,3.5831823349,-1.0,-1.0
1598046134652346415,0,1598046134652535996,base_link,0.3.9,5555000000000,0,1,0,0,26.9994907379,11.9690141678,5.02233839035,1.96420514584,0.779869198799,1.08459413052,3.82866859436,-1.0,-1.0
1598046135653701369,0,1598046135653597377,base_link,0.3.9,5556000000000,0,1,0,0,26.9502544403,11.9647340775,5.01992177963,1.82240843773,0.788462817669,1.55959582329,4.17046737671,-1.0,-1.0
1598046136649767338,0,1598046136653597377,base_link,0.3.9,5557000000000,0,1,0,0,26.8607444763,11.969792366,5.02104997635,2.99384188652,0.783091843128,1.17209792137,4.94903182983,-1.0,-1.0
1598046137651839880,0,1598046137653597377,base_link,0.3.9,5558000000000,0,1,0,0,26.9537982941,11.9674577713,5.02056646347,2.40248560905,0.776109516621,1.12567830086,4.30427360535,-1.0,-1.0
1598046138653650621,0,1598046138654579129,base_link,0.3.9,5559000000000,0,1,0,0,26.9669933319,11.9723873138,5.02267885208,1.68114900589,0.786553144455,1.8126219511,4.28032398224,-1.0,-1.0
1598046139650560369,0,1598046139654579129,base_link,0.3.9,5560000000000,0,1,0,0,27.0349388123,11.9680633545,5.02196311951,1.71158516407,0.774020791054,1.09439086914,3.57999682426,-1.0,-1.0
1598046140652124715,0,1598046140649498089,base_link,0.3.9,5561000000000,0,1,0,0,27.0319843292,11.9581184387,5.02088880539,1.78498995304,0.766859412193,1.07201099396,3.62386035919,-1.0,-1.0
1598046141653897202,0,1598046141649498089,base_link,0.3.9,5562000000000,0,1,0,0,27.0024433136,11.9693603516,5.02160453796,1.83691048622,0.774617612362,1.23148620129,3.84301424026,-1.0,-1.0
1598046142649680754,0,1598046142649498089,base_link,0.3.9,5563000000000,0,1,0,0,26.8586769104,11.9628744125,5.02088880539,2.68375110626,0.791924118996,1.49233782291,4.96801280975,-1.0,-1.0
1598046143652164865,0,1598046143650580359,base_link,0.3.9,5564000000000,0,1,0,0,27.0359230042,11.968495369,5.02178382874,1.83691048622,0.765665948391,1.08357143402,3.68614792824,-1.0,-1.0
1598046144660075791,0,1598046144650580359,base_link,0.3.9,5565000000000,0,1,0,0,26.9847183228,11.9693603516,5.01976060867,1.95292592049,0.785240232944,1.09032988548,3.82849597931,-1.0,-1.0
1598046145649843636,0,1598046145651701274,base_link,0.3.9,5566000000000,0,1,0,0,27.0103206635,11.9682369232,5.02282190323,1.7740688324,0.783628880978,1.37031555176,3.92801332474,-1.0,-1.0
1598046146651962216,0,1598046146651701274,base_link,0.3.9,5567000000000,0,1,0,0,26.9591159821,11.9670686722,5.02104997635,2.24457573891,0.800279021263,1.16062641144,4.2054810524,-1.0,-1.0
1598046147653759855,0,1598046147651701274,base_link,0.3.9,5568000000000,0,1,0,0,26.9050559998,11.9709606171,5.02282190323,2.0979449749,0.81048387289,2.24988913536,5.15831804276,-1.0,-1.0
1598046148649843653,0,1598046148658769253,base_link,0.3.9,5569000000000,0,1,0,0,29.9535884857,13.3014984131,5.02321577072,2.32030797005,0.785359621048,1.51842296124,4.6240901947,-1.0,-1.0
1598046149651975693,0,1598046149658769253,base_link,0.3.9,5570000000000,0,1,0,0,27.0053958893,11.9646043777,5.02554368973,1.79931294918,0.76984333992,1.11128687859,3.6804432869,-1.0,-1.0
1598046150653880524,0,1598046150653634046,base_link,0.3.9,5571000000000,0,1,0,0,27.0053958893,11.9659013748,5.02214193344,1.84407186508,0.785956323147,1.2763941288,3.90642237663,-1.0,-1.0
1598046151649913254,0,1598046151653634046,base_link,0.3.9,5572000000000,0,1,0,0,26.7720241547,11.9641723633,5.02178382874,3.97102093697,0.782375693321,1.2279291153,5.98132610321,-1.0,-1.0
1598046152651945387,0,1598046152653634046,base_link,0.3.9,5573000000000,0,1,0,0,26.9285907745,11.9702253342,5.02303695679,2.74641394615,0.780585348606,1.14241123199,4.66941070557,-1.0,-1.0
1598046153654041574,0,1598046153648611044,base_link,0.3.9,5574000000000,0,1,0,0,26.936466217,11.9702253342,5.02160453796,2.43847179413,0.772827208042,1.3090004921,4.52029943466,-1.0,-1.0
1598046154649868220,0,1598046154648611044,base_link,0.3.9,5575000000000,0,1,0,0,26.9768409729,11.9659013748,5.01874017715,1.88704061508,0.802069306374,1.55695772171,4.24606752396,-1.0,-1.0
1598046155652172606,0,1598046155649719745,base_link,0.3.9,5576000000000,0,1,0,0,26.9610843658,11.9659013748,5.02053070068,2.02382421494,0.780406355858,1.13568246365,3.93991303444,-1.0,-1.0
1598046156654094948,0,1598046156649719745,base_link,0.3.9,5577000000000,0,1,0,0,26.969751358,11.9705705643,5.02217769623,2.08666586876,0.777183711529,1.1370164156,4.00086593628,-1.0,-1.0
1598046157649840398,0,1598046157649719745,base_link,0.3.9,5578000000000,0,1,0,0,26.7543964386,11.965511322,5.02088880539,2.43471193314,0.879232704639,3.34995651245,6.66390132904,-1.0,-1.0
1598046158652176493,0,1598046158650759836,base_link,0.3.9,5579000000000,0,1,0,0,26.9679775238,11.9643449783,5.02121067047,2.27841353416,0.769127190113,1.09926700592,4.14680767059,-1.0,-1.0
1598046159654135163,0,1598046159650759836,base_link,0.3.9,5580000000000,0,1,0,0,26.9817657471,11.955956459,5.02267885208,2.01594662666,0.792520940304,1.09898543358,3.90745306015,-1.0,-1.0
1598046160649848822,0,1598046160651820738,base_link,0.3.9,5581000000000,0,1,0,0,26.8045196533,11.9659013748,5.02035140991,1.86376595497,0.858166456223,2.9606654644,5.68259811401,-1.0,-1.0
1598046161651917711,0,1598046161651820738,base_link,0.3.9,5582000000000,0,1,0,0,26.953207016,11.9706573486,5.02160453796,1.9658164978,0.786553144455,1.55577206612,4.30814170837,-1.0,-1.0
1598046162654121016,0,1598046162651820738,base_link,0.3.9,5583000000000,0,1,0,0,26.9896411896,11.9676303864,5.02196311951,1.89062142372,0.780585348606,1.27817261219,3.94937944412,-1.0,-1.0
1598046163650492049,0,1598046163653895185,base_link,0.3.9,5584000000000,0,1,0,0,26.9059429169,11.9651231766,5.0241112709,2.38798356056,0.807261347771,1.52664864063,4.72189331055,-1.0,-1.0
1598046164652313166,0,1598046164653895185,base_link,0.3.9,5585000000000,0,1,0,0,27.0725536346,11.965511322,5.02088880539,1.07475376129,0.763756215572,1.24466204643,3.0831720829,-1.0,-1.0
1598046165654046880,0,1598046165654980248,base_link,0.3.9,5586000000000,0,1,0,0,26.9916114807,11.9732513428,5.02536439896,1.94791293144,0.769246637821,1.20421528816,3.92137479782,-1.0,-1.0
1598046166650043398,0,1598046166654980248,base_link,0.3.9,5587000000000,0,1,0,0,26.7936859131,11.9715213776,5.02232074738,4.06590986252,0.797295153141,1.25030899048,6.11351394653,-1.0,-1.0
1598046167651941877,0,1598046167654980248,base_link,0.3.9,5588000000000,0,1,0,0,26.6321964264,11.9641723633,5.01945638657,3.68814373016,0.85160189867,2.91990709305,7.4596529007,-1.0,-1.0
1598046168654308694,0,1598046168649811821,base_link,0.3.9,5589000000000,0,1,0,0,27.0004749298,11.969792366,5.02106761932,1.80647432804,0.777004718781,1.13055431843,3.71403336525,-1.0,-1.0
1598046169650608192,0,1598046169649811821,base_link,0.3.9,5590000000000,0,1,0,0,26.888217926,11.9680633545,5.02017259598,2.76610779762,0.761488437653,1.11306548119,4.64066171646,-1.0,-1.0
1598046170652098812,0,1598046170651459939,base_link,0.3.9,5591000000000,0,1,0,0,26.8813247681,11.9715213776,5.02232074738,2.61571741104,0.799682199955,1.85456573963,5.26996517181,-1.0,-1.0
1598046171654401553,0,1598046171651459939,base_link,0.3.9,5592000000000,0,1,0,0,26.9423751831,11.9702253342,5.02303695679,2.33158731461,0.780406355858,1.06458556652,4.1765794754,-1.0,-1.0
1598046172656187606,0,1598046172651459939,base_link,0.3.9,5593000000000,0,1,0,0,26.888217926,11.9674577713,5.02201652527,2.89555120468,0.782554686069,1.3788523674,5.05695819855,-1.0,-1.0
1598046173652168292,0,1598046173652019196,base_link,0.3.9,5594000000000,0,1,0,0,26.9830436707,11.9635658264,5.02056646347,1.91908812523,0.795445144176,1.25519990921,3.96973323822,-1.0,-1.0
1598046174654144887,0,1598046174652019196,base_link,0.3.9,5595000000000,0,1,0,0,26.9139175415,11.9623994827,5.02072715759,2.89877343178,0.784166038036,1.11260592937,4.795545578,-1.0,-1.0
1598046175650698448,0,1598046175652869030,base_link,0.3.9,5596000000000,0,1,0,0,26.9148044586,11.9641723633,5.02017259598,2.48502111435,0.776407897472,1.28973317146,4.55116224289,-1.0,-1.0
1598046176658014871,0,1598046176652869030,base_link,0.3.9,5597000000000,0,1,0,0,26.8862495422,11.961145401,5.0174870491,2.64615368843,0.840263128281,1.69286727905,5.17928409576,-1.0,-1.0
1598046177654256716,0,1598046177652869030,base_link,0.3.9,5598000000000,0,1,0,0,26.9207134247,11.9620103836,5.01874017715,2.10904526711,0.777601420879,1.11825287342,4.0048995018,-1.0,-1.0
1598046178650158626,0,1598046178653872980,base_link,0.3.9,5599000000000,0,1,0,0,26.9541912079,11.9572544098,5.01784467697,1.94254183769,0.775214314461,1.24275016785,3.96050620079,-1.0,-1.0
1598046179652620403,0,1598046179653872980,base_link,0.3.9,5600000000000,0,1,0,0,26.9266204834,11.963306427,5.0196352005,1.93179941177,0.793117702007,1.74755716324,4.47247409821,-1.0,-1.0
1598046180654456797,0,1598046180649091891,base_link,0.3.9,5601000000000,0,1,0,0,26.9857025146,11.963306427,5.01981401443,1.89957308769,0.788343429565,1.07067716122,3.75859355927,-1.0,-1.0
1598046181653830394,0,1598046181649091891,base_link,0.3.9,5602000000000,0,1,0,0,26.7542991638,11.9602804184,5.01856136322,2.6377389431,0.852198719978,2.99949669838,6.48943424225,-1.0,-1.0
1598046182652314449,0,1598046182649091891,base_link,0.3.9,5603000000000,0,1,0,0,26.9187431335,11.9596748352,5.01863288879,2.30097198486,0.782554686069,1.16062641144,4.24415302277,-1.0,-1.0
1598046183654311333,0,1598046183650001281,base_link,0.3.9,5604000000000,0,1,0,0,26.9387321472,11.963177681,5.02201652527,2.47177243233,0.777720808983,1.15288972855,4.40238285065,-1.0,-1.0
1598046184650310780,0,1598046184650001281,base_link,0.3.9,5605000000000,0,1,0,0,26.9405040741,11.9616203308,5.01927709579,2.85687923431,0.78201764822,1.12020921707,4.75910615921,-1.0,-1.0
1598046185652184187,0,1598046185650994257,base_link,0.3.9,5606000000000,0,1,0,0,29.8679199219,13.2893924713,5.01909828186,2.15022373199,0.794311225414,1.56081116199,4.50534629822,-1.0,-1.0
1598046186654269785,0,1598046186650994257,base_link,0.3.9,5607000000000,0,1,0,0,26.953207016,11.9594154358,5.01874017715,2.02310800552,0.776407897472,1.24378764629,4.04330348969,-1.0,-1.0
1598046187650523322,0,1598046187650994257,base_link,0.3.9,5608000000000,0,1,0,0,26.9354820251,11.9615774155,5.01874017715,2.16812729836,0.774020791054,1.08446073532,4.02660894394,-1.0,-1.0
1598046188652307822,0,1598046188651981229,base_link,0.3.9,5609000000000,0,1,0,0,26.9650249481,11.9663333893,5.02017259598,1.86376583576,0.778795003891,1.15515744686,3.79771828651,-1.0,-1.0
1598046189654211839,0,1598046189651981229,base_link,0.3.9,5610000000000,0,1,0,0,26.9354820251,11.9650363922,5.0196352005,1.84228157997,0.790730595589,1.37362062931,4.00663280487,-1.0,-1.0
