%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.x,field.pose.y,field.pose.theta,field.map
1598046114493420904,137821,1598046114493119478,map,-85.174331665,-115.354103088,-3.05061292648,UT_Campus
1598046114513568236,137822,1598046114513234615,map,-85.2238082886,-115.358612061,-3.05027294159,UT_Campus
1598046114555798817,137823,1598046114555143595,map,-85.2728729248,-115.363098145,-3.05061292648,UT_Campus
1598046114595483860,137824,1598046114595314980,map,-85.2247238159,-115.359794617,-3.05096149445,UT_Campus
1598046114635762448,137825,1598046114635577440,map,-85.2735977173,-115.364265442,-3.05062150955,UT_Campus
1598046114676144748,137826,1598046114675747871,map,-85.3225021362,-115.368652344,-3.05096149445,UT_Campus
1598046114736823668,137827,1598046114736471653,map,-85.3717575073,-115.373146057,-3.0513010025,UT_Campus
1598046114776935328,137828,1598046114776631832,map,-85.4207992554,-115.3775177,-3.05198049545,UT_Campus
1598046114817301236,137829,1598046114817036390,map,-85.470085144,-115.381950378,-3.05232048035,UT_Campus
1598046114837494678,137830,1598046114837136984,map,-85.470085144,-115.381950378,-3.05232048035,UT_Campus
1598046114857538804,137831,1598046114857264996,map,-85.5190658569,-115.386291504,-3.0529999733,UT_Campus
1598046114897784367,137832,1598046114897429228,map,-85.5190658569,-115.386291504,-3.0529999733,UT_Campus
1598046114939424518,137833,1598046114939024925,map,-85.5681228638,-115.390686035,-3.05198049545,UT_Campus
1598046114979466717,137834,1598046114979173183,map,-85.6171646118,-115.395088196,-3.05198049545,UT_Campus
1598046115019600215,137835,1598046115019413948,map,-85.5877609253,-115.391319275,-3.05415225029,UT_Campus
1598046115080241537,137836,1598046115079662085,map,-85.6365585327,-115.395614624,-3.05347275734,UT_Campus
1598046115120278091,137837,1598046115119873285,map,-85.6857147217,-115.399978638,-3.05347275734,UT_Campus
1598046115140746418,137838,1598046115140369654,map,-85.7351455688,-115.404342651,-3.05347275734,UT_Campus
1598046115201011241,137839,1598046115200640440,map,-85.7351455688,-115.404342651,-3.05347275734,UT_Campus
1598046115242684027,137840,1598046115242505312,map,-85.7839202881,-115.408660889,-3.05347275734,UT_Campus
1598046115282838873,137841,1598046115282638073,map,-85.8469924927,-115.417549133,-3.05478024483,UT_Campus
1598046115323125652,137842,1598046115322936535,map,-85.8960952759,-115.421821594,-3.05512022972,UT_Campus
1598046115363454522,137843,1598046115363123655,map,-85.9450912476,-115.426063538,-3.05512022972,UT_Campus
1598046115423970336,137844,1598046115423378944,map,-85.9941940308,-115.430335999,-3.05545973778,UT_Campus
1598046115444343386,137845,1598046115443963766,map,-86.0431365967,-115.434532166,-3.05579972267,UT_Campus
1598046115484504652,137846,1598046115484131575,map,-86.0431365967,-115.434532166,-3.05579972267,UT_Campus
1598046115546109620,137847,1598046115545754910,map,-86.0923995972,-115.438819885,-3.05478024483,UT_Campus
1598046115586166248,137848,1598046115585969687,map,-86.1414489746,-115.443084717,-3.05478024483,UT_Campus
1598046115626448404,137849,1598046115626236200,map,-86.1455078125,-115.457748413,-3.05855965614,UT_Campus
1598046115667017362,137850,1598046115666406155,map,-86.1948394775,-115.461891174,-3.05821967125,UT_Campus
1598046115727124374,137851,1598046115726737261,map,-86.2440567017,-115.465995789,-3.0575401783,UT_Campus
1598046115747428180,137852,1598046115747178555,map,-86.2935562134,-115.470176697,-3.05788016319,UT_Campus
1598046115787575256,137853,1598046115787366867,map,-86.2935562134,-115.470176697,-3.05788016319,UT_Campus
1598046115828930442,137854,1598046115828641415,map,-86.3426132202,-115.474319458,-3.0575401783,UT_Campus
1598046115889099246,137855,1598046115888846636,map,-86.3920593262,-115.478500366,-3.0575401783,UT_Campus
1598046115929282546,137856,1598046115929085255,map,-86.4848556519,-115.478889465,-3.05853867531,UT_Campus
1598046115969473408,137857,1598046115969250202,map,-86.5338668823,-115.482948303,-3.05853867531,UT_Campus
1598046116030139329,137858,1598046116029513359,map,-86.5830917358,-115.487136841,-3.05785918236,UT_Campus
1598046116050755463,137859,1598046116050265789,map,-86.6320724487,-115.491249084,-3.05785918236,UT_Campus
1598046116090799722,137860,1598046116090467691,map,-86.6320724487,-115.491249084,-3.05785918236,UT_Campus
1598046116133810841,137861,1598046116132313490,map,-86.6813812256,-115.495399475,-3.0575196743,UT_Campus
1598046116172633978,137862,1598046116172471046,map,-86.7303085327,-115.499465942,-3.05785918236,UT_Campus
1598046116232945150,137863,1598046116232798100,map,-86.7779464722,-115.505584717,-3.05796408653,UT_Campus
1598046116273234645,137864,1598046116272993803,map,-86.8271560669,-115.509620667,-3.05864357948,UT_Campus
1598046116313559773,137865,1598046116313227177,map,-86.8763809204,-115.513778687,-3.05864357948,UT_Campus
1598046116334024621,137866,1598046116333659887,map,-86.8763809204,-115.513778687,-3.05864357948,UT_Campus
1598046116354209474,137867,1598046116353804588,map,-86.9253921509,-115.517822266,-3.05864357948,UT_Campus
1598046116394183502,137868,1598046116393962145,map,-86.9253921509,-115.517822266,-3.05864357948,UT_Campus
1598046116435214537,137869,1598046116434981108,map,-86.9748916626,-115.521987915,-3.05830407143,UT_Campus
1598046116475472110,137870,1598046116475130081,map,-87.0236358643,-115.526023865,-3.05864357948,UT_Campus
1598046116535615102,137871,1598046116535425663,map,-87.0120010376,-115.535514832,-3.06029582024,UT_Campus
1598046116575841513,137872,1598046116575610399,map,-87.061050415,-115.539535522,-3.06029582024,UT_Campus
1598046116616574211,137873,1598046116615845203,map,-87.1101760864,-115.543502808,-3.06063580513,UT_Campus
1598046116636293093,137874,1598046116635995626,map,-87.1101760864,-115.543502808,-3.06063580513,UT_Campus
1598046116656674219,137875,1598046116656389713,map,-87.1591186523,-115.547485352,-3.06029582024,UT_Campus
1598046116696922863,137876,1598046116696613789,map,-87.1591186523,-115.547485352,-3.06029582024,UT_Campus
1598046116738174091,137877,1598046116737882376,map,-87.208114624,-115.551445007,-3.06097531319,UT_Campus
1598046116778177974,137878,1598046116778032064,map,-87.2571868896,-115.555404663,-3.06097531319,UT_Campus
1598046116818437792,137879,1598046116818248034,map,-87.2730407715,-115.561523438,-3.06204462051,UT_Campus
1598046116858734702,137880,1598046116858548403,map,-87.3221740723,-115.565437317,-3.06238460541,UT_Campus
1598046116919291212,137881,1598046116918799400,map,-87.3713912964,-115.569343567,-3.06238460541,UT_Campus
1598046116959794388,137882,1598046116959400415,map,-87.4205551147,-115.57321167,-3.06272411346,UT_Campus
1598046116979769177,137883,1598046116979522943,map,-87.4205551147,-115.57321167,-3.06272411346,UT_Campus
1598046117040956579,137884,1598046117040661335,map,-87.4697723389,-115.57711792,-3.06272411346,UT_Campus
1598046117080946592,137885,1598046117080801010,map,-87.5191802979,-115.581047058,-3.06272411346,UT_Campus
1598046117121135132,137886,1598046117120963335,map,-87.5853881836,-115.570877075,-3.06637811661,UT_Campus
1598046117161576764,137887,1598046117161300659,map,-87.6345596313,-115.574569702,-3.06671762466,UT_Campus
1598046117202016540,137888,1598046117201479912,map,-87.6345596313,-115.574569702,-3.06671762466,UT_Campus
1598046117262665253,137889,1598046117262239695,map,-87.7330474854,-115.583000183,-3.0595831871,UT_Campus
1598046117302744536,137890,1598046117302436590,map,-87.7820739746,-115.587333679,-3.0555062294,UT_Campus
1598046117322938688,137891,1598046117322574139,map,-87.7820739746,-115.587333679,-3.0555062294,UT_Campus
1598046117364613595,137892,1598046117364329100,map,-87.8313598633,-115.591766357,-3.05312776566,UT_Campus
1598046117425097651,137893,1598046117424597025,map,-87.8681945801,-115.602478027,-3.05490589142,UT_Campus
1598046117466084958,137894,1598046117465357780,map,-87.9174957275,-115.606788635,-3.05456638336,UT_Campus
1598046117505797701,137895,1598046117505529881,map,-87.9174957275,-115.606788635,-3.05456638336,UT_Campus
1598046117546255617,137896,1598046117545991421,map,-88.0156021118,-115.615242004,-3.05490589142,UT_Campus
1598046117606485717,137897,1598046117606212854,map,-88.0646286011,-115.619544983,-3.05490589142,UT_Campus
1598046117626645016,137898,1598046117626338720,map,-88.0646286011,-115.619544983,-3.05490589142,UT_Campus
1598046117668096648,137899,1598046117667768717,map,-88.1139297485,-115.623817444,-3.05524587631,UT_Campus
1598046117728185989,137900,1598046117727981091,map,-88.1629257202,-115.628044128,-3.05524587631,UT_Campus
1598046117768346612,137901,1598046117768233061,map,-88.2122268677,-115.632316589,-3.05558538437,UT_Campus
1598046117808521708,137902,1598046117808360338,map,-88.2122268677,-115.632316589,-3.05558538437,UT_Campus
1598046117848773613,137903,1598046117848606110,map,-88.2749481201,-115.642242432,-3.05606174469,UT_Campus
1598046117888941158,137904,1598046117888769627,map,-88.2749481201,-115.642242432,-3.05606174469,UT_Campus
1598046117909111991,137905,1598046117908910275,map,-88.3241424561,-115.646438599,-3.05606174469,UT_Campus
1598046117929162330,137906,1598046117928987980,map,-88.3241424561,-115.646438599,-3.05606174469,UT_Campus
1598046117970372302,137907,1598046117969930410,map,-88.373336792,-115.650604248,-3.05674123764,UT_Campus
1598046118010615935,137908,1598046118010094881,map,-88.4222564697,-115.654830933,-3.05640125275,UT_Campus
1598046118070957247,137909,1598046118070679665,map,-88.4418792725,-115.663223267,-3.05696439743,UT_Campus
1598046118111225122,137910,1598046118110845089,map,-88.4418792725,-115.663223267,-3.05696439743,UT_Campus
1598046118151629431,137911,1598046118151337862,map,-88.5404052734,-115.671531677,-3.05730438232,UT_Campus
1598046118211946516,137912,1598046118211587906,map,-88.5892944336,-115.67565155,-3.05696439743,UT_Campus
1598046118231993526,137913,1598046118231695414,map,-88.5892944336,-115.67565155,-3.05696439743,UT_Campus
1598046118273911534,137914,1598046118273389339,map,-88.6386260986,-115.679801941,-3.05730438232,UT_Campus
1598046118313921426,137915,1598046118313607216,map,-88.6878204346,-115.68397522,-3.05730438232,UT_Campus
1598046118354759525,137916,1598046118354240417,map,-88.7368240356,-115.68813324,-3.05730438232,UT_Campus
1598046118414811238,137917,1598046118414505482,map,-88.724899292,-115.703804016,-3.05829954147,UT_Campus
1598046118455316298,137918,1598046118454979897,map,-88.8230514526,-115.711975098,-3.05863904953,UT_Campus
1598046118495504783,137919,1598046118495177031,map,-88.8230514526,-115.711975098,-3.05863904953,UT_Campus
1598046118515591633,137920,1598046118515269995,map,-88.8722763062,-115.716041565,-3.05863904953,UT_Campus
1598046118535721306,137921,1598046118535369635,map,-88.8722763062,-115.716041565,-3.05863904953,UT_Campus
1598046118577195929,137922,1598046118576914072,map,-88.9213638306,-115.72013092,-3.05829954147,UT_Campus
1598046118617193417,137923,1598046118617058516,map,-88.9453430176,-115.716697693,-3.06049418449,UT_Campus
1598046118657535295,137924,1598046118657322407,map,-88.9945526123,-115.720733643,-3.06049418449,UT_Campus
1598046118718364623,137925,1598046118717688084,map,-88.9945526123,-115.720733643,-3.06049418449,UT_Campus
1598046118758461080,137926,1598046118758163929,map,-89.0938339233,-115.728897095,-3.05947518349,UT_Campus
1598046118798725337,137927,1598046118798404932,map,-89.0938339233,-115.728897095,-3.05947518349,UT_Campus
1598046118818909197,137928,1598046118818500757,map,-89.1439208984,-115.733055115,-3.05981469154,UT_Campus
1598046118838928607,137929,1598046118838600636,map,-89.1439208984,-115.733055115,-3.05981469154,UT_Campus
1598046118880840416,137930,1598046118880537510,map,-89.1929321289,-115.737068176,-3.05981469154,UT_Campus
1598046118920820838,137931,1598046118920677662,map,-89.1910324097,-115.737289429,-3.0628631115,UT_Campus
1598046118961122345,137932,1598046118960936069,map,-89.2400817871,-115.741111755,-3.0628631115,UT_Campus
1598046119001523318,137933,1598046119001096487,map,-89.2400817871,-115.741111755,-3.0628631115,UT_Campus
1598046119041694621,137934,1598046119041277885,map,-89.2892990112,-115.744979858,-3.06354260445,UT_Campus
1598046119082264764,137935,1598046119081893206,map,-89.3384628296,-115.74887085,-3.06320261955,UT_Campus
1598046119142586935,137936,1598046119142209530,map,-89.4367294312,-115.756591797,-3.06320261955,UT_Campus
1598046119164500275,137937,1598046119164065361,map,-89.4367294312,-115.756591797,-3.06320261955,UT_Campus
1598046119204410347,137938,1598046119204213142,map,-89.4868240356,-115.760475159,-3.06354260445,UT_Campus
1598046119264752601,137939,1598046119264566183,map,-89.5098800659,-115.77709198,-3.06419324875,UT_Campus
1598046119304980674,137940,1598046119304714680,map,-89.5098800659,-115.77709198,-3.06419324875,UT_Campus
1598046119345431600,137941,1598046119344886303,map,-89.5591049194,-115.780960083,-3.06419324875,UT_Campus
1598046119386102253,137942,1598046119385629177,map,-89.6081542969,-115.784751892,-3.06419324875,UT_Campus
1598046119446239541,137943,1598046119445890665,map,-89.6573181152,-115.788604736,-3.06385326385,UT_Campus
1598046119466672056,137944,1598046119466359854,map,-89.706237793,-115.792388916,-3.06419324875,UT_Campus
1598046119506785896,137945,1598046119506534815,map,-89.7556762695,-115.796218872,-3.06419324875,UT_Campus
1598046119548124562,137946,1598046119547847748,map,-89.8048095703,-115.799995422,-3.06385326385,UT_Campus
1598046119608176700,137947,1598046119608044147,map,-89.7202529907,-115.789604187,-3.0681476593,UT_Campus
1598046119648392476,137948,1598046119648175955,map,-89.7691040039,-115.79322052,-3.0681476593,UT_Campus
1598046119688769539,137949,1598046119688517332,map,-89.8183364868,-115.796905518,-3.06746816635,UT_Campus
1598046119729046247,137950,1598046119728705883,map,-89.8684768677,-115.80065155,-3.06712865829,UT_Campus
1598046119769535257,137951,1598046119769175291,map,-89.9178237915,-115.804382324,-3.0667886734,UT_Campus
1598046119789580617,137952,1598046119789266348,map,-89.9178237915,-115.804382324,-3.0667886734,UT_Campus
1598046119809662005,137953,1598046119809357882,map,-89.9667892456,-115.808029175,-3.06712865829,UT_Campus
1598046119849891848,137954,1598046119849548340,map,-89.9667892456,-115.808029175,-3.06712865829,UT_Campus
1598046119891459165,137955,1598046119891263008,map,-90.015914917,-115.81162262,-3.06746816635,UT_Campus
1598046119951662927,137956,1598046119951538086,map,-90.0639877319,-115.814842224,-3.06730222702,UT_Campus
1598046119992074184,137957,1598046119991848230,map,-90.112953186,-115.818519592,-3.06696224213,UT_Campus
1598046120032355343,137958,1598046120031998873,map,-90.1623764038,-115.822219849,-3.06628274918,UT_Campus
1598046120072636730,137959,1598046120072381735,map,-90.2116165161,-115.826034546,-3.06560325623,UT_Campus
1598046120092696676,137960,1598046120092467785,map,-90.2116165161,-115.826034546,-3.06560325623,UT_Campus
1598046120112847900,137961,1598046120112597942,map,-90.2608795166,-115.82976532,-3.06560325623,UT_Campus
1598046120153105523,137962,1598046120152753353,map,-90.2608795166,-115.82976532,-3.06560325623,UT_Campus
1598046120194323470,137963,1598046120194192171,map,-90.310256958,-115.83354187,-3.06560325623,UT_Campus
1598046120234448267,137964,1598046120234317780,map,-90.3725204468,-115.841064453,-3.0690331459,UT_Campus
1598046120274814907,137965,1598046120274637699,map,-90.4215545654,-115.844612122,-3.0690331459,UT_Campus
1598046120335180744,137966,1598046120334871292,map,-90.4707794189,-115.848167419,-3.0693731308,UT_Campus
1598046120375804740,137967,1598046120375418425,map,-90.5199966431,-115.851730347,-3.0693731308,UT_Campus
1598046120415935331,137968,1598046120415644169,map,-90.5691680908,-115.855262756,-3.06971263885,UT_Campus
1598046120436067422,137969,1598046120435778379,map,-90.5691680908,-115.855262756,-3.06971263885,UT_Campus
1598046120456235678,137970,1598046120455905437,map,-90.6182250977,-115.858718872,-3.07039213181,UT_Campus
1598046120497613446,137971,1598046120497467995,map,-90.6182250977,-115.858718872,-3.07039213181,UT_Campus
1598046120537753935,137972,1598046120537597418,map,-90.6506118774,-115.863952637,-3.07145047188,UT_Campus
1598046120578160509,137973,1598046120577928782,map,-90.6995925903,-115.86743927,-3.07111096382,UT_Campus
1598046120618559624,137974,1598046120618112803,map,-90.7486495972,-115.870849609,-3.07179045677,UT_Campus
1598046120679215585,137975,1598046120678784370,map,-90.7978439331,-115.874336243,-3.07077097893,UT_Campus
1598046120719200164,137976,1598046120718948841,map,-90.8470153809,-115.8777771,-3.07179045677,UT_Campus
1598046120739283487,137977,1598046120739030361,map,-90.8962097168,-115.881225586,-3.07145047188,UT_Campus
1598046120800613572,137978,1598046120800373316,map,-90.8962097168,-115.881225586,-3.07145047188,UT_Campus
1598046120840644005,137979,1598046120840506315,map,-90.8974151611,-115.88646698,-3.07304239273,UT_Campus
1598046120880916554,137980,1598046120880774260,map,-90.9478225708,-115.889961243,-3.07304239273,UT_Campus
1598046120921245115,137981,1598046120920955658,map,-90.9971542358,-115.893325806,-3.07270288467,UT_Campus
1598046120981794332,137982,1598046120981486559,map,-91.046333313,-115.896759033,-3.07236289978,UT_Campus
1598046121021950085,137983,1598046121021667004,map,-91.0952377319,-115.900184631,-3.07236289978,UT_Campus
1598046121042071149,137984,1598046121041784286,map,-91.1442947388,-115.903549194,-3.07236289978,UT_Campus
1598046121083517049,137985,1598046121083272219,map,-91.1442947388,-115.903549194,-3.07236289978,UT_Campus
1598046121143683531,137986,1598046121143512487,map,-91.1159591675,-115.896606445,-3.07436990738,UT_Campus
1598046121183917972,137987,1598046121183803320,map,-91.1649475098,-115.899925232,-3.07470989227,UT_Campus
1598046121224258210,137988,1598046121223984480,map,-91.21434021,-115.903282166,-3.07369041443,UT_Campus
1598046121264799335,137989,1598046121264522791,map,-91.2636489868,-115.906944275,-3.06995344162,UT_Campus
1598046121325097903,137990,1598046121324801207,map,-91.3127212524,-115.910682678,-3.06655597687,UT_Campus
1598046121345290443,137991,1598046121344916582,map,-91.3127212524,-115.910682678,-3.06655597687,UT_Campus
1598046121385594551,137992,1598046121385350943,map,-91.3627090454,-115.914459229,-3.06655597687,UT_Campus
1598046121445930560,137993,1598046121445606947,map,-91.412071228,-115.918136597,-3.06689548492,UT_Campus
1598046121487354882,137994,1598046121486971855,map,-91.4621429443,-115.921859741,-3.06723546982,UT_Campus
1598046121527237483,137995,1598046121527112484,map,-91.5202941895,-115.8984375,-3.07029438019,UT_Campus
1598046121567613595,137996,1598046121567435503,map,-91.5704040527,-115.902008057,-3.06995487213,UT_Campus
1598046121627957614,137997,1598046121627687931,map,-91.619682312,-115.905700684,-3.06791639328,UT_Campus
1598046121648068857,137998,1598046121647777319,map,-91.619682312,-115.905700684,-3.06791639328,UT_Campus
1598046121688556761,137999,1598046121688256025,map,-91.6687774658,-115.909591675,-3.06417942047,UT_Campus
1598046121748800692,138000,1598046121748486757,map,-91.7179031372,-115.913703918,-3.06044197083,UT_Campus
1598046121793493029,138001,1598046121793211937,map,-91.7670898438,-115.917961121,-3.05704450607,UT_Campus
1598046121833851377,138002,1598046121833732605,map,-91.8162612915,-115.922439575,-3.05296754837,UT_Campus
1598046121874207532,138003,1598046121874064922,map,-91.8784179688,-115.929092407,-3.05406308174,UT_Campus
1598046121914445545,138004,1598046121914247751,map,-91.9274139404,-115.93334198,-3.05474257469,UT_Campus
1598046121934804836,138005,1598046121934381247,map,-91.9274139404,-115.93334198,-3.05474257469,UT_Campus
1598046121955133262,138006,1598046121954512596,map,-91.9274139404,-115.93334198,-3.05474257469,UT_Campus
1598046121995757306,138007,1598046121995360613,map,-91.9766540527,-115.937713623,-3.05372309685,UT_Campus
1598046122035848506,138008,1598046122035567760,map,-92.0257568359,-115.94203186,-3.05406308174,UT_Campus
1598046122077125420,138009,1598046122076835394,map,-92.0747528076,-115.946281433,-3.05474257469,UT_Campus
1598046122137327088,138010,1598046122137061596,map,-92.0843353271,-115.947944641,-3.06076073647,UT_Campus
1598046122177359265,138011,1598046122177201271,map,-92.134262085,-115.95198822,-3.06076073647,UT_Campus
1598046122217839700,138012,1598046122217546225,map,-92.183380127,-115.956115723,-3.05906176567,UT_Campus
1598046122238124909,138013,1598046122237662554,map,-92.183380127,-115.956115723,-3.05906176567,UT_Campus
1598046122258212533,138014,1598046122257786751,map,-92.183380127,-115.956115723,-3.05906176567,UT_Campus
1598046122298939682,138015,1598046122298608780,map,-92.2334594727,-115.960586548,-3.05464529991,UT_Campus
1598046122339169398,138016,1598046122338774920,map,-92.2825469971,-115.964889526,-3.05430531502,UT_Campus
1598046122382328301,138017,1598046122380535603,map,-92.3318328857,-115.969139099,-3.05532479286,UT_Campus
1598046122420896789,138018,1598046122420687437,map,-92.3805618286,-115.973358154,-3.05498480797,UT_Campus
1598046122481162557,138019,1598046122480962276,map,-92.3961715698,-115.979690552,-3.05894327164,UT_Campus
1598046122521549540,138020,1598046122521286249,map,-92.445098877,-115.983772278,-3.05860328674,UT_Campus
1598046122541858272,138021,1598046122541390896,map,-92.445098877,-115.983772278,-3.05860328674,UT_Campus
1598046122602811724,138022,1598046122602275133,map,-92.4952468872,-115.987960815,-3.05860328674,UT_Campus
1598046122643003906,138023,1598046122642512321,map,-92.5442581177,-115.991996765,-3.05860328674,UT_Campus
1598046122686560958,138024,1598046122684798241,map,-92.5932998657,-115.996116638,-3.05860328674,UT_Campus
1598046122745163356,138025,1598046122745019913,map,-92.6188812256,-115.989776611,-3.06126260757,UT_Campus
1598046122765297329,138026,1598046122765142202,map,-92.6679382324,-115.993728638,-3.06126260757,UT_Campus
1598046122806680895,138027,1598046122806082487,map,-92.7171554565,-115.99785614,-3.05922412872,UT_Campus
1598046122846653726,138028,1598046122846275568,map,-92.7171554565,-115.99785614,-3.05922412872,UT_Campus
1598046122907142169,138029,1598046122906831264,map,-92.766456604,-116.002166748,-3.05548715591,UT_Campus
1598046122947353065,138030,1598046122947026730,map,-92.8153381348,-116.006698608,-3.05175018311,UT_Campus
1598046122989004561,138031,1598046122988596201,map,-92.8646087646,-116.011398315,-3.04801273346,UT_Campus
1598046123028841421,138032,1598046123028714657,map,-92.9135437012,-116.015960693,-3.04801273346,UT_Campus
1598046123089206969,138033,1598046123089040279,map,-92.9467010498,-116.015800476,-3.0469353199,UT_Campus
1598046123109312158,138034,1598046123109141827,map,-92.9958572388,-116.020515442,-3.0469353199,UT_Campus
1598046123149990868,138035,1598046123149336338,map,-92.9958572388,-116.020515442,-3.0469353199,UT_Campus
1598046123190620621,138036,1598046123190124750,map,-93.044921875,-116.025100708,-3.04727530479,UT_Campus
1598046123230743669,138037,1598046123230351925,map,-93.0939102173,-116.029747009,-3.04727530479,UT_Campus
1598046123291054183,138038,1598046123290661812,map,-93.1428985596,-116.034347534,-3.04795479774,UT_Campus
1598046123332656454,138039,1598046123332429647,map,-93.1428985596,-116.034347534,-3.04795479774,UT_Campus
1598046123372731036,138040,1598046123372595072,map,-93.2300949097,-116.034751892,-3.04915904999,UT_Campus
1598046123413180309,138041,1598046123412928820,map,-93.2300949097,-116.034751892,-3.04915904999,UT_Campus
1598046123433398994,138042,1598046123433047533,map,-93.2792816162,-116.039283752,-3.04983854294,UT_Campus
1598046123453568225,138043,1598046123453156710,map,-93.2792816162,-116.039283752,-3.04983854294,UT_Campus
1598046123494403020,138044,1598046123493869305,map,-93.3283615112,-116.043785095,-3.05017805099,UT_Campus
1598046123534545924,138045,1598046123534057856,map,-93.3773193359,-116.048248291,-3.05017805099,UT_Campus
1598046123574539209,138046,1598046123574244738,map,-93.4265365601,-116.052726746,-3.05085754395,UT_Campus
1598046123636412930,138047,1598046123636027575,map,-93.4265365601,-116.052726746,-3.05085754395,UT_Campus
1598046123676336937,138048,1598046123676160574,map,-93.5206604004,-116.057174683,-3.05285954475,UT_Campus
1598046123716575790,138049,1598046123716439724,map,-93.5696563721,-116.061538696,-3.0521800518,UT_Campus
1598046123736773699,138050,1598046123736515284,map,-93.5696563721,-116.061538696,-3.0521800518,UT_Campus
1598046123757047525,138051,1598046123756627798,map,-93.5696563721,-116.061538696,-3.0521800518,UT_Campus
1598046123797572153,138052,1598046123797154427,map,-93.6187362671,-116.065956116,-3.05251955986,UT_Campus
1598046123837831875,138053,1598046123837337494,map,-93.6679229736,-116.070297241,-3.05251955986,UT_Campus
1598046123877994808,138054,1598046123877546549,map,-93.7168121338,-116.074737549,-3.0521800518,UT_Campus
1598046123926141845,138055,1598046123925773621,map,-93.7168121338,-116.074737549,-3.0521800518,UT_Campus
1598046123966179896,138056,1598046123965934277,map,-93.8149414062,-116.083557129,-3.05184006691,UT_Campus
1598046124006329748,138057,1598046124006199837,map,-93.8467483521,-116.084503174,-3.05186295509,UT_Campus
1598046124026453655,138058,1598046124026269197,map,-93.8467483521,-116.084503174,-3.05186295509,UT_Campus
1598046124046564882,138059,1598046124046339273,map,-93.8467483521,-116.084503174,-3.05186295509,UT_Campus
1598046124086996690,138060,1598046124086514473,map,-93.8958892822,-116.088905334,-3.05254244804,UT_Campus
1598046124127330962,138061,1598046124127109528,map,-93.9448013306,-116.093269348,-3.05220246315,UT_Campus
1598046124187539562,138062,1598046124187365770,map,-93.9937744141,-116.097602844,-3.0528819561,UT_Campus
1598046124228502486,138063,1598046124228315592,map,-93.9937744141,-116.097602844,-3.0528819561,UT_Campus
1598046124268737981,138064,1598046124268587589,map,-94.0768890381,-116.103050232,-3.0533914566,UT_Campus
1598046124329166736,138065,1598046124328912497,map,-94.1258010864,-116.107383728,-3.05305194855,UT_Campus
1598046124349484232,138066,1598046124349047661,map,-94.1258010864,-116.107383728,-3.05305194855,UT_Campus
1598046124389700293,138067,1598046124389266014,map,-94.1748275757,-116.111755371,-3.05305194855,UT_Campus
1598046124430376330,138068,1598046124430011988,map,-94.2240753174,-116.116096497,-3.05271196365,UT_Campus
1598046124490673951,138069,1598046124490322113,map,-94.2730255127,-116.120513916,-3.0523724556,UT_Campus
1598046124531988022,138070,1598046124531869888,map,-94.3219223022,-116.12487793,-3.05271196365,UT_Campus
1598046124572067140,138071,1598046124571949244,map,-94.323135376,-116.124214172,-3.05175542831,UT_Campus
1598046124592233905,138072,1598046124592021704,map,-94.323135376,-116.124214172,-3.05175542831,UT_Campus
1598046124612430639,138073,1598046124612209320,map,-94.3719100952,-116.128623962,-3.05175542831,UT_Campus
1598046124652970761,138074,1598046124652372837,map,-94.3719100952,-116.128623962,-3.05175542831,UT_Campus
1598046124693187738,138075,1598046124692594528,map,-94.4209594727,-116.133018494,-3.05175542831,UT_Campus
1598046124733349133,138076,1598046124733061552,map,-94.4700088501,-116.137390137,-3.05209541321,UT_Campus
1598046124794060094,138077,1598046124793431044,map,-94.5188293457,-116.141860962,-3.05141592026,UT_Campus
1598046124835151895,138078,1598046124834915876,map,-94.5188293457,-116.141860962,-3.05141592026,UT_Campus
1598046124875585633,138079,1598046124875383615,map,-94.5405273438,-116.134925842,-3.05560255051,UT_Campus
1598046124915771355,138080,1598046124915661573,map,-94.5897064209,-116.139205933,-3.05492305756,UT_Campus
1598046124935913683,138081,1598046124935735703,map,-94.5897064209,-116.139205933,-3.05492305756,UT_Campus
1598046124956022165,138082,1598046124955814600,map,-94.5897064209,-116.139205933,-3.05492305756,UT_Campus
1598046124996424886,138083,1598046124995994806,map,-94.6389312744,-116.143516541,-3.05424356461,UT_Campus
1598046125036951693,138084,1598046125036544323,map,-94.6882095337,-116.148162842,-3.04982709885,UT_Campus
1598046125077120713,138085,1598046125076734543,map,-94.7371444702,-116.152984619,-3.04575014114,UT_Campus
1598046125139007746,138086,1598046125138852358,map,-94.7371444702,-116.152984619,-3.04575014114,UT_Campus
1598046125179081363,138087,1598046125178982973,map,-94.7961959839,-116.14666748,-3.04687905312,UT_Campus
1598046125219398375,138088,1598046125219225645,map,-94.8451919556,-116.151283264,-3.04687905312,UT_Campus
1598046125239513862,138089,1598046125239301920,map,-94.8451919556,-116.151283264,-3.04687905312,UT_Campus
1598046125300061281,138090,1598046125299587965,map,-94.8941650391,-116.155952454,-3.04687905312,UT_Campus
1598046125340612109,138091,1598046125340316057,map,-94.9430770874,-116.160598755,-3.04687905312,UT_Campus
1598046125381146640,138092,1598046125380591154,map,-94.9920501709,-116.165267944,-3.04687905312,UT_Campus
1598046125422420639,138093,1598046125422143221,map,-94.9920501709,-116.165267944,-3.04687905312,UT_Campus
